fitness
2353.3457886030787
2267.0159362395475
2376.141404532845
2295.5023769642776
2277.8256754224094
2260.551418196393
2241.3321344468272
2217.7459621265243
2218.6890181795807
2216.3614763856945
2215.3247104361676
2215.294859343146
2216.412917750066
2216.20403239304
2214.084615830767
2209.7741865783864
2212.1205460655037
2210.566283351575
2208.7860305164777
2209.826053830859
2209.926910118354
2208.1688958601417
2208.2643811775865
2208.673308633316
2210.0607039665424
2207.89983169685
2209.9938345580454
2207.0357680995166
2206.9316906042927
2209.7857703842815
2211.047188317725
2210.642394615594
2209.2448982138317
2208.274483169627
2208.562474830039
2206.039180907255
2205.19152105715
2204.816848307879
2206.6125312257423
2207.0558791596472
2206.992084069222
2207.1939508231862
2207.064255279772
2207.1910892048827
2207.960125825767
2207.3426182014614
2207.537299078913
2206.139562849994
2206.837300712178
2206.9690067082893
2207.174452340831
2206.2344752145073
2207.6247257503437
2208.5742781731983
2208.3446982529135
2208.4370305677767
2208.606115945658
2209.8548700779897
2210.068486041493
2207.604906963237
2209.510278380607
2207.872575601027
2206.2542623068625
2205.5562817773653
2205.392029444114
2205.410623107836
2205.5061741287886
2206.467661605156
2207.291233156865
2207.356359291825
2206.3901898815197
2204.861590352502
2204.62996979179
2205.155817115332
2206.805912248915
2207.6687030850053
2206.016551830975
2206.0002792149253
2205.838560367112
2205.783072496235
2207.0689630003717
2208.289162797653
2205.6622633445577
2205.6138837287453
2205.735322699418
2204.34549642145
2203.8280313028617
2204.890672057995
2206.3235111949966
2205.8496538648474
2204.1824055783245
2203.487863929089
2204.4061933825406
2204.4005323852957
2203.9960121274853
2203.5330814132835
2202.9465184216347
2202.4887949718927
2202.439614522902
2202.5662406847546
2202.159831964696
2202.230263286402
2203.3170299242724
2203.1293956608192
2203.087172210942
2203.516962493911
2203.5163808794805
2203.4428326902844
2203.016183203375
2203.607356102286
2203.2226567806224
2203.421075071582
2203.8354828535375
2204.0347251788794
2203.6186141231083
2202.9403742100185
2202.7713036888485
2204.046333439912
2203.95140191134
2204.030252759469
2204.0962173129997
2203.4779560401703
2203.682045825257
2203.9742384499923
2203.853355271235
2204.4482728827834
2204.1975188008128
2203.8834982649946
2203.7231340723947
2203.1097539867906
2202.987587082503
2203.5674761382625
2202.839398074908
2202.756306040576
2203.429634980493
2203.118397916264
2203.35280356332
2203.5644037707557
2203.433740644166
2203.471033704613
2203.8160983135167
2203.8535961441853
2204.1644102496202
2203.994042549525
2204.3598118906857
2204.084211499293
2204.2723517846766
2203.0039899840276
2204.057748593329
2203.954770268423
2203.7740972964807
2203.945018219386
2202.9542884985453
2203.3794548905125
2203.8062363262575
2203.9059694756124
2203.4748144744876
2203.9526164142585
2202.7119207538103
2202.7895443993684
2202.719894589653
2204.0769401983466
2204.5871797103478
2204.7693526776025
2203.728073202055
2204.047451067801
2203.5350315395694
2204.6306598753963
2204.1476778881097
2204.8545289356643
2204.0777488683075
2203.3109543427195
2205.8041334232444
2204.853671673508
2204.738798334152
2206.8301578214396
2205.9906674688204
2205.085639265259
2205.89147231584
2204.908092987898
2205.477795550999
2206.305346860482
2205.9629800212692
2204.6683604705977
2204.791412962196
2204.0847130168268
2204.4339497999404
2205.8714072202974
2205.747399091876
2206.300040695821
2206.706842318315
2206.0455529228498
2206.3506735419332
2207.5102919466353
2207.9921941088273
2208.455948043771
2207.1920832239407
2206.714680808748
2206.7971564684067
2207.3299372903784
2206.7893061618793
2205.71672612246
2205.54378645619
2205.3640878123288
2207.356184774465
2205.4264441096684
2205.493077823468
2206.4422708324805
2206.67320558085
2206.89408019169
2207.1982827403635
2206.3925969957368
2207.506978320009
2207.5943704218707
2206.8329225736084
2207.217067275042
2207.6737749193885
2207.8006270054484
2208.129886914634
2208.344287772057
2207.9697044834475
2206.751203740374
2206.3719556061837
2205.6885014510185
2205.609582573153
2205.3220298649135
2206.0784463460577
2206.262969050022
2207.129216861618
2205.957799667813
2207.48900336318
2208.3004818774148
2207.84912937355
2209.164598690841
2208.293648445529
2207.07940109906
2206.799510548819
2206.348710527044
2206.17938192922
2206.086596659728
2206.732351874413
2207.1014229439043
2206.6370576573995
2206.6421822008615
2206.6429905557748
2208.6449657317708
2208.465866159804
2206.391287097007
2210.256965439975
2207.0976728874716
2212.4284465172154
2208.3251636271675
2213.473228126578
2214.1464367620724
2211.445846465138
2211.758623570607
2211.900114703399
2208.038791189239
2209.683361019048
2212.052508879019
2209.999948870401
2209.9567183976465
2212.4716421494027
2208.7219046842065
2207.7135311774655
2206.088045694979
2207.2533830799744
2209.980222607267
2205.824449417977
2206.0304803624163
2204.8348146560957
2205.951527877692
2214.4225116736143
2210.6206863630673
2208.5327575923798
2206.4126177220005
2205.7520903874197
2207.8999375475314
2205.4192265692436
2204.655723802554
2205.652298060373
2206.855131192202
2205.2185035452294
2205.839915358241
2207.5078619563405
2209.564650556217
2208.5186362813133
2206.285432429915
2208.580471530132
2208.4166405942865
2210.9400679459472
2209.745515413459
2214.4263832667975
2210.03711827539
2210.4876113305927
2207.7956615004305
2209.38538495762
2210.4735399518368
2208.1432543513974
2209.1116909417296
2208.616542794439
2209.771061268236
2208.2236189780606
2210.984975356787
2216.888522896841
2220.521262497344
2223.70254758146
2236.0285983973936
2220.4713584158544
2224.552969975927
2222.2203383267633
2231.0236736974903
2235.0586125869436
2232.192443441429
2226.5365338040247
2223.657375462416
2220.463700453338
2213.2497348332895
2213.87341249328
2216.7380915939875
2218.3436122131634
2230.364658403501
2233.479164028543
2227.058722793236
2238.153670720201
2237.0929409554988
2227.807318735325
2233.4772003734847
2218.457019970852
2218.564770248722
2220.0436077373247
2223.017345248397
2227.1737923918045
2218.4918007543442
2223.9790179606084
2233.334114292754
