,HI_WOA,DHO,ChaoticWhale,ImprovedGA,OriginalGSKA,OriginalHGS,L_SHADE,BaseSMA,OriginalSMA,AdaptiveEO
0,518343.5019547182,619906.6076697818,1524954.179027704,9378.949371889828,12069.966763971954,60920.40642188515,1230504.9433021983,344899.8710832391,233441.4248660716,13720.785948433006
1,518343.5019547182,2344.9674712001715,8937.722517589262,9378.949371889828,12069.966763971954,4011.843794540531,1230504.9433021983,1304963.8771483426,7671565.371220378,13714.599623628555
2,130687.47857588388,2239.877180746301,9824.120201537273,5251.389567279406,12069.966763971954,3987.4498744256566,292720.3697057944,145526.62004875406,7202524.39079165,13676.423634023771
3,130687.47857588388,1583.4769862410026,7970.303995797161,3451.085136973504,12069.966763971954,3971.79084248012,174047.15042265726,104140.84539140956,12691340.996496016,13607.139080922814
4,130687.47857588388,1555.9599725981452,7586.2370374941875,2031.384899874476,12069.966763971954,3965.4735372396544,143611.71676504545,24508.336576145648,112130244.8619484,13544.561722476556
5,130687.47857588388,1527.487037024536,7291.214125955937,2031.384899874476,12069.966763971954,3965.4735372396544,143611.71676504545,362050.5021322267,118655.1466148574,13414.401109022328
6,130687.47857588388,1579.7706208495106,6686.17735988707,2031.384899874476,11734.50115016099,3964.7600494796616,143611.71676504545,186413.4438812902,616478.7546943375,13230.30501528929
7,130687.47857588388,1609.903217897378,6542.796606674352,2031.384899874476,11734.50115016099,3944.133242278158,25798.959437052254,67498.71877511525,380134.8290569534,13026.275104060174
8,130687.47857588388,1594.5649235332032,6540.567577003449,2031.384899874476,11734.50115016099,3943.960666566098,2459.9062220617825,22813.028962595097,24758170.41884411,12673.971363691931
9,53149.32611185084,1684.5715797060134,6528.911263752514,2031.384899874476,11734.50115016099,3943.885827408966,2456.6477461863733,66568.5847975987,3654.119982878024,12520.66531111926
10,53149.32611185084,1656.467488964318,6493.047838430409,2031.384899874476,4159.441773021986,3943.5334071554457,2456.6477461863733,216143.03535964948,202467.9549931448,12513.8689256459
11,53149.32611185084,1642.656532752729,6467.29934007907,2031.384899874476,1544.4648542719158,3942.190680359092,2456.6477461863733,355281.37217723625,14609.923790690053,12510.913987012082
12,53149.32611185084,1591.5786918776807,6446.468641615092,2031.384899874476,1544.4648542719158,3941.9811388386256,2456.6477461863733,808091.8097335636,119264.8664372586,12510.91032282512
13,52855.12402635102,1691.2920302676616,6420.317799854027,2031.384899874476,1544.4648542719158,3941.764700054609,2456.6477461863733,90295.80045697164,4322.204523016387,12509.27095653612
14,52855.12402635102,1629.537776721204,6363.396561502153,2031.384899874476,1544.4648542719158,3940.428802628842,2456.6477461863733,57998.84215996675,124444.38616286468,12507.13280712928
15,52855.12402635102,1751.1006768385512,6260.957438615019,2031.384899874476,1544.4648542719158,3934.553957003488,2456.6477461863733,84360.86842989372,47587.18988326375,12504.149428253531
16,52855.12402635102,1699.9607112743402,5522.934757998095,2031.384899874476,1544.4648542719158,3926.6570557221976,2456.6477461863733,104225.22826395088,116652.7391088318,12498.53962379441
17,52855.12402635102,1593.4117685348829,3961.628516209935,2031.384899874476,1544.4648542719158,3903.912752275222,2456.6477461863733,30462.99218307457,1349235.832666142,12493.163286908131
18,52855.12402635102,1579.3441732257688,3311.276586726395,2031.384899874476,1544.4648542719158,3852.666150552679,2456.6477461863733,29972.896415117382,128837.131600712,12490.09470466947
19,52855.12402635102,1579.2544770023692,2910.3135761403964,2031.384899874476,1544.4648542719158,3666.1554525107176,2052.261944967769,29061.445127976825,447550.4980912324,12486.17405075184
20,52855.12402635102,1579.091103510886,1915.369821941211,2031.384899874476,1544.4648542719158,2976.3519239863745,1923.266877569978,27983.835562956618,8995.263463562114,12485.63937913012
21,52855.12402635102,1597.7115754937065,1583.3133113535282,2031.384899874476,1544.4648542719158,2631.796934291237,1923.266877569978,156988.48118918858,782537.5651435966,12485.582090026315
22,52855.12402635102,1612.9005061978232,1568.9765454234318,2031.384899874476,1544.4648542719158,2205.209454240316,1923.266877569978,29093.712144346733,7596.781320718924,12484.119691941716
