,HI_WOA,DHO,ChaoticWhale,ImprovedGA,OriginalGSKA,OriginalHGS,L_SHADE,BaseSMA,OriginalSMA,AdaptiveEO
0,2428.476575765106,2436.39413426322,2328.72154838736,2402.7111084737235,2441.183020547621,2429.0408438403724,2425.2411260124977,2440.5983920509325,2446.306677430519,2400.672426445092
1,2418.190228345935,2367.996727284611,2328.72154838736,2394.1232794058733,2441.183020547621,2411.2579505395797,2371.5133981873137,2428.507290155136,2429.437569123588,2379.4845750079985
2,2418.190228345935,2304.324201240394,2309.992573939697,2385.8602506502366,2441.183020547621,2399.6645077084245,2371.5133981873137,2401.4850232937606,2447.0161799104344,2379.4827288028446
3,2418.190228345935,2303.8551483774654,2288.583389152095,2384.27021721312,2426.630726829938,2394.455989483398,2371.5133981873137,2404.3128343374547,2474.468713470425,2379.4673196323874
4,2418.190228345935,2302.4141266949628,2282.9101807756037,2363.754683814771,2423.583198791272,2393.093725860162,2371.5133981873137,2426.9637162781287,2465.387435605353,2379.456204386035
5,2418.190228345935,2302.341075877386,2278.344761481376,2279.333539002711,2417.9011111912323,,2371.5133981873137,2438.793619892246,2403.434606304991,2379.4356698434776
6,2380.3613581724526,2301.197143570293,2275.631495280122,2279.333539002711,2417.9011111912323,,2371.5133981873137,2402.1626981078293,2444.655936117232,2379.3911097667715
7,2380.3613581724526,2299.244126143246,2273.708345327212,2279.333539002711,2396.0509313175858,,2371.5133981873137,2395.9814811894885,2446.18283857404,2379.3641901414026
8,2380.3613581724526,2271.273388938073,2272.634828633834,2279.333539002711,2395.590199990022,,2371.5133981873137,2410.196094071284,2419.858717477317,2379.291720071072
9,2380.3613581724526,2269.900063009476,2271.075306062288,2279.333539002711,2395.590199990022,,2367.0695351717213,2432.2306571909817,2437.3506915709545,2379.265613158251
10,2380.3613581724526,2253.102412056168,2270.4115966080826,2279.333539002711,2395.590199990022,,2358.500019888611,2424.543786629069,2436.345158635565,2379.163841002465
11,2380.3613581724526,2251.4167019086167,2270.2187669304494,2279.333539002711,2395.590199990022,,2358.500019888611,2422.5075745572503,2439.968721043515,2379.023541610308
