,HI_WOA,DHO,ChaoticWhale,ImprovedGA,OriginalGSKA,OriginalHGS,L_SHADE,BaseSMA,OriginalSMA,AdaptiveEO
0,178718963.6857263,117105042.6196178,42882062.23497531,46632147.73204196,493847993.9193979,80936316.96343254,184364612.41062587,16571267.535838837,76697828.4204263,22285098.93533423
1,178718963.6857263,3515250.1148142684,2097095.849123532,21876625.25580102,171205030.6875998,31803906.296551306,49091140.38306254,369694126.7955773,546514968.9874628,3052749.4426430883
2,178718963.6857263,467120.7933112824,533551.3834891415,21876625.25580102,97349931.56424975,4634574.609297102,49091140.38306254,81605374.10787234,86005944.83447734,3049530.700498626
3,178718963.6857263,353054.9331481708,91627.86849821084,3355393.8374402663,58372518.470370814,575236.5505482899,46029249.095145166,121121515.76553924,86436211.64572118,3039643.58466468
4,178718963.6857263,124509.14096493446,31436.80464446181,3355393.8374402663,58372518.470370814,89497.58259283888,13346303.678923476,60994522.3866949,227515102.53128564,3029374.325254021
5,178718963.6857263,23312.174839391748,11231.649889923245,3355393.8374402663,58372518.470370814,74400.78039704257,13346303.678923476,2817416.206771064,87026271.34002572,3005072.718574354
6,178718963.6857263,14345.357595328427,11008.072056461146,3355393.8374402663,2554773.3253419367,54173.15029231295,10991024.16265008,80307763.69692382,92131318.66876674,2978292.796068865
7,178718963.6857263,14245.438076854063,10663.693891874193,3355393.8374402663,2554773.3253419367,27652.737707276137,10991024.16265008,8616232.328181567,75536371.95712414,2955382.8194924938
8,178718963.6857263,14157.043629627711,10569.626858446409,3355393.8374402663,2174918.796513254,21345.953843111536,9923215.475040834,117872819.97478008,409274343.9694333,2882773.937522816
9,178718963.6857263,13539.783193825724,10508.663942769796,3355393.8374402663,2174918.796513254,21345.953843111536,510881.53189631656,35105827.525423594,385424894.6060204,2817922.8407729017
10,178718963.6857263,13496.20695889688,10436.255941494835,3355393.8374402663,2174918.796513254,21341.550020287985,510881.53189631656,8011603.2830939805,581604979.7600969,2727043.9179236586
11,178718963.6857263,5005.855622069303,10248.916248328178,3355393.8374402663,2174918.796513254,21328.28073790109,510881.53189631656,51147199.95867775,15099851.652239304,2664443.485643336
12,178718963.6857263,5034.513812317977,10234.571660570136,3355393.8374402663,2174918.796513254,20871.395146377014,510881.53189631656,15359810.603763612,307809936.79786366,2521512.3506301497
13,178718963.6857263,5037.32146460346,10222.954960658735,3355393.8374402663,2143194.262745694,20861.41299708864,240922.44438218168,203099905.2293165,428452450.27946526,2416855.80709556
14,178718963.6857263,5033.926415390895,10222.854665794972,862372.8119804179,2143194.262745694,20845.116132606578,240922.44438218168,1528683.9345060932,499430778.8917743,2262117.772556653
15,178718963.6857263,7973.591008332596,10220.495782872003,862372.8119804179,226535.94941449835,20830.74705942563,240922.44438218168,102680234.75359336,298662967.88808787,2097803.732965791
16,178718963.6857263,10251.514262416884,10219.1871868168,862372.8119804179,226535.94941449835,20829.89513251841,240922.44438218168,63971609.34364252,7608340.826083316,2004698.035729102
17,178718963.6857263,9985.681492885727,10219.212221675682,862372.8119804179,226535.94941449835,20828.260140483617,240922.44438218168,106574183.71982646,22924861.66143542,1803203.952193948
18,178718963.6857263,8254.143425574446,10219.357190371356,862372.8119804179,226535.94941449835,20826.74386785717,240922.44438218168,56967656.788043566,120559057.60214664,1526005.5381172774
19,178718963.6857263,5338.553652026285,10219.195915976516,862372.8119804179,226535.94941449835,20824.20024945761,240922.44438218168,72817939.76925823,9381349.121003158,1351923.7702695248
20,178718963.6857263,5421.76720612859,10219.199806391134,862372.8119804179,226535.94941449835,20823.94488922746,240922.44438218168,87490117.20773727,226876119.10769108,1113555.7030364128
21,178718963.6857263,5920.289968036533,10219.199806391134,862372.8119804179,226535.94941449835,20823.90665655834,240922.44438218168,14086005.498559488,69642734.03363572,944017.3934545652
22,178718963.6857263,5876.69939991713,10219.199806391134,862372.8119804179,226535.94941449835,20823.90224216285,240922.44438218168,85827643.40064856,554791706.5897038,791912.624607447
23,178718963.6857263,5927.662502291985,10219.199806391134,862372.8119804179,118636.69254262657,20823.892688154847,240922.44438218168,41286773.89181812,56277072.80797359,537837.4419907717
24,178718963.6857263,6381.076784103453,10219.199806391134,862372.8119804179,118636.69254262657,20823.864624130045,240922.44438218168,17835157.339757077,240174502.47672293,379518.54160029057
25,178718963.6857263,6066.405320886212,10219.199842147204,862372.8119804179,118636.69254262657,20823.8291315788,240922.44438218168,45693933.86786558,456246225.00547206,222087.5760384882
26,178718963.6857263,5994.70990628302,10219.199044505329,862372.8119804179,118636.69254262657,20823.803905063,240922.44438218168,229184101.58764815,93780553.72987974,122119.47371410124
27,178718963.6857263,10958.874165425645,10219.199044505329,862372.8119804179,118636.69254262657,20823.805838642464,240922.44438218168,21692484.8389555,94093886.12206356,53774.78339284424
28,178718963.6857263,10248.474721080587,10219.196640198805,862372.8119804179,118636.69254262657,20823.80407262385,240922.44438218168,1774858.8547579106,68266467.56858054,43912.32932015926
29,178718963.6857263,10282.282790877643,10219.18988256913,862372.8119804179,118636.69254262657,20823.80254245772,195544.62508126124,30339289.24801782,147507189.34417057,32622.00814171719
30,178718963.6857263,9225.39725637862,10219.18988256913,862372.8119804179,118636.69254262657,20823.802363000967,101771.87655722194,38469208.004599735,64325470.04971734,32339.570802295544
31,178718963.6857263,7246.741843862801,10219.189792954649,862372.8119804179,118636.69254262657,20823.801866890168,101771.87655722194,49749433.440992646,28386682.640949577,32334.553707525767
32,178718963.6857263,10556.04776345538,10219.185753283364,862372.8119804179,118636.69254262657,20823.801866890168,77963.27357694443,14041761.880250972,176861760.72365364,32325.658730102263
33,178718963.6857263,9852.93396569526,10219.18399307076,760981.5705245612,118636.69254262657,20823.801865100944,77963.27357694443,1722503.563887329,175738156.3030548,32318.257209247466
34,178718963.6857263,9567.382878389077,10219.17964221906,760981.5705245612,118636.69254262657,20823.801806885847,77963.27357694443,5039481.903231191,43306247.49702825,32318.21373885177
35,178718963.6857263,9968.610523366924,10219.17964221906,760981.5705245612,118636.69254262657,20823.801788995734,77963.27357694443,22357800.47700442,94930697.09490728,32317.295241420878
36,178718963.6857263,7038.822478693421,10219.17964221906,760981.5705245612,118636.69254262657,20823.801652757797,77963.27357694443,21793858.06316973,165308077.67346498,32316.00431608634
37,178718963.6857263,7151.914801184189,10219.17964221906,760981.5705245612,118636.69254262657,20823.8014815836,28508.422617102515,18932273.380710386,29615876.705566157,32313.88959632716
38,178718963.6857263,5376.380805477054,10219.17964221906,760981.5705245612,118636.69254262657,20823.80140469981,28508.422617102515,27600563.28708257,4336786.3339771805,32313.38160479761
39,178718963.6857263,2875.917952966827,10219.17964221906,52586.85796691322,118636.69254262657,20823.801364647155,28508.422617102515,75922510.20621476,139254678.97985494,32313.350262163876
40,178718963.6857263,9022.756871989037,10219.179679251987,52586.85796691322,118636.69254262657,20823.801364220984,28508.422617102515,27783926.6736971,33936362.9164721,32313.27626373665
41,178718963.6857263,7340.179456386805,10219.179679251987,52586.85796691322,118636.69254262657,20823.801364220984,20199.38631741957,4914209.229454708,38640577.231061496,32313.267135698363
42,178718963.6857263,5103.773426069305,10219.179679251987,52586.85796691322,118636.69254262657,20823.801364220984,20199.38631741957,10929883.716292934,254644098.65321183,32313.265414777507
43,178718963.6857263,5690.738614697862,10219.17916950956,52586.85796691322,118636.69254262657,20823.80136421454,20199.38631741957,7339804.878587425,162050962.85274056,32313.26450783721
44,178718963.6857263,3954.366389234274,10219.179018495326,52586.85796691322,118636.69254262657,20823.80136430078,20199.38631741957,71580067.36297247,92664977.09384166,32313.172191254624
45,178718963.6857263,3827.607322393929,10219.17832183676,52586.85796691322,118636.69254262657,20823.80136430078,20199.38631741957,84945771.86619484,15740205.079928828,32313.17136980061
46,178718963.6857263,5337.050895323208,10219.17832183676,52586.85796691322,118636.69254262657,20823.801356548716,20199.38631741957,59254058.39982678,116958780.54552115,32313.16951550982
47,178718963.6857263,5019.886270548589,10219.179005736674,52586.85796691322,118636.69254262657,20823.80134996045,20199.38631741957,14944273.95548691,39452983.65839803,32313.16828895504
48,178718963.6857263,5047.3166483108735,10219.17883920132,52586.85796691322,118636.69254262657,20823.80134996045,20199.38631741957,13561693.954227775,8117950.285221196,32313.168062994304
49,178718963.6857263,5066.718803106801,10219.17883920132,52586.85796691322,118636.69254262657,20823.801349768717,20199.38631741957,26855777.486206222,21393813.82689234,32313.16778210027
50,178718963.6857263,5065.258789620435,10219.178566219787,52586.85796691322,118636.69254262657,20823.801348716785,15215.291829153117,2445093.8512680302,13266621.25443734,32313.167181027147
51,178718963.6857263,9965.24586226763,10219.178566219787,52586.85796691322,118636.69254262657,20823.8013477767,15215.291829153117,2037668.909831325,50092280.5886705,32313.10796733881
52,178718963.6857263,9352.397529643686,10219.178149690702,52586.85796691322,118636.69254262657,20823.8013477767,15215.291829153117,1693724.9037054146,10247745.370281572,32313.10457733046
53,178718963.6857263,6430.884415649312,10219.177911727544,52586.85796691322,118636.69254262657,20823.8013477767,15215.291829153117,2289996.819618238,118474566.93526872,32313.10092144086
