,HI_WOA,ImprovedGA,OriginalGSKA,OriginalHGS,L_SHADE,BaseSMA,OriginalSMA,AdaptiveEO,DHO_KR
76,3567.1041035144804,3123.6630631622825,3039.0083525660966,4476.312185889158,2909.3829205139355,3201.054601252856,3142.9854093236668,4036.277259158566,3009.9693822341383
77,3567.1041035144804,3123.6630631622825,3039.0083525660966,4476.312185889158,2909.3829205139355,3230.9809877725643,3106.028817749943,4035.895766700943,3009.9693822341383
78,3567.1041035144804,3123.6630631622825,3038.686105213688,4476.312185889158,2909.3829205139355,3216.995446897394,3117.363157973269,4035.3357208299817,3009.9693822341383
79,3567.1041035144804,3123.6630631622825,3038.686105213688,4476.312185889158,2909.199825988087,3179.83178065427,3198.1315758098963,4034.9838545780462,3001.257491248534
80,3567.1041035144804,3123.6630631622825,3038.686105213688,4476.312185889158,2908.9865566095687,3172.241556842864,3132.588443461315,4034.9306330212767,3001.257491248534
81,3567.1041035144804,3123.6630631622825,3038.686105213688,4476.312185889158,2908.9865566095687,3148.598724623889,3159.547579235877,4034.83217098502,3001.257491248534
82,3567.1041035144804,3123.6630631622825,3038.686105213688,4476.312185889158,2908.9865566095687,3156.790757093394,3179.407193660233,4034.448883235722,3001.257491248534
83,3567.1041035144804,3123.6630631622825,3038.686105213688,4476.312185889158,2906.86636836615,3152.772735104956,3150.0111860706093,4034.147790896664,3000.093581765698
84,3567.1041035144804,3123.6630631622825,3016.1100103501576,4476.312185889158,2906.7347666836563,3180.271800376733,3206.838752398902,4033.8171897445545,2988.754049526696
85,3567.1041035144804,3123.6630631622825,3016.1100103501576,4476.312185889158,2905.33952001537,3169.1772156124966,3185.4703494235887,4033.588269900612,2988.754049526696
86,3567.1041035144804,3123.6630631622825,3016.1100103501576,4476.312185889158,2904.8915091133204,3109.9820854783266,3261.105769835227,4032.9793099615695,2988.754049526696
87,3567.1041035144804,3123.6630631622825,3016.1100103501576,4476.312185889158,2904.4337824962395,3045.2747937075087,3450.104189180496,4032.716590710518,2988.754049526696
88,3567.1041035144804,3123.6630631622825,3016.1100103501576,4476.312185889158,2904.4337824962395,3062.729331896005,3355.2523453092745,4032.499171287469,2931.501825086289
89,3567.1041035144804,3105.3610802652142,3016.1100103501576,4476.312185889158,2903.9005079567155,3062.714621824209,3313.58204505651,4032.096770166878,2931.501825086289
90,3567.1041035144804,3105.3610802652142,3016.1100103501576,4476.312185889158,2903.9005079567155,3051.281333260033,3216.95521781196,4032.0643660164433,2931.501825086289
91,3567.1041035144804,3105.3610802652142,3016.1100103501576,4476.312185889158,2903.517187619121,3085.9937652539147,3163.200172154251,4031.793137209538,2931.501825086289
92,3567.1041035144804,3105.3610802652142,3016.1100103501576,4476.312185889158,2903.517187619121,3094.518509971977,3296.1368355231134,4031.4658713750414,2931.501825086289
93,3567.1041035144804,3105.3610802652142,3016.1100103501576,4476.312185889158,2902.643091552868,3120.587955554823,3128.252792154851,4031.265561636415,2931.501825086289
94,3567.1041035144804,3105.3610802652142,3016.1100103501576,4476.312185889158,2902.643091552868,3087.0472101048244,3081.731856575432,4031.216751183809,2931.501825086289
95,3567.1041035144804,3105.3610802652142,3016.1100103501576,4476.312185889158,2902.0787032770363,3063.156406614574,3083.5200333183684,4030.950369542509,2931.501825086289
96,3567.1041035144804,3105.3610802652142,3016.1100103501576,4476.312185889158,2902.0787032770363,3075.297513888978,3049.265542978874,4030.9080964239424,2931.501825086289
97,3567.1041035144804,3105.3610802652142,3016.1100103501576,4476.312185889158,2902.0787032770363,3043.197526750012,3083.462821966149,4030.1804335177408,2931.501825086289
98,3567.1041035144804,3105.3610802652142,3016.1100103501576,4476.312185889158,2902.0787032770363,3078.701067169412,3072.1199581739365,4030.0406026113887,2931.501825086289
99,3567.1041035144804,3105.3610802652142,3016.1100103501576,4476.312185889158,2901.9281150620304,3084.1411962146813,3131.517162487081,4029.6793444990935,2931.501825086289
100,3521.8496687258958,3105.3610802652142,3010.803801340031,4476.312185889158,2901.9281150620304,3060.0689546612566,3144.0752606623446,4029.640826968468,2931.501825086289
101,3521.8496687258958,3105.3610802652142,3009.995762217548,4476.312185889158,2901.9281150620304,3061.3842833959025,3168.1028258288025,4029.115301644088,2931.501825086289
102,3521.8496687258958,3105.3610802652142,3009.995762217548,4476.312185889158,2901.8260375664013,3015.565780722336,3241.0833741396373,4028.9740049535712,2931.501825086289
103,3521.8496687258958,3105.3610802652142,3009.995762217548,4476.312185889158,2901.8260375664013,3010.6600657579493,3178.925709827868,4028.717233573469,2930.5722194287346
104,3521.8496687258958,3105.3610802652142,3009.995762217548,4476.312185889158,2901.3501982442986,3035.2428849054554,3260.8409853635144,4028.350778355522,2930.5722194287346
105,3521.8496687258958,3105.3610802652142,3008.633976056825,4476.312185889158,2901.3501982442986,3031.1728791654664,3222.563038907429,4028.246443485216,2925.058501959732
106,3521.8496687258958,3105.3610802652142,3008.633976056825,4476.312185889158,2901.1649581260376,3049.665297064558,3128.076460575894,4028.037237577021,2908.0244378708267
107,3521.8496687258958,3105.3610802652142,3008.633976056825,4476.312185889158,2900.919881162765,3040.583655737209,2960.4695162835005,4027.998186620665,2908.0244378708267
108,3521.8496687258958,3105.3610802652142,3008.633976056825,4476.312185889158,2900.6209622810597,3038.850238926413,3078.9452103915,4027.930020447922,2908.0244378708267
109,3521.8496687258958,3105.3610802652142,3008.633976056825,4476.312185889158,2900.6209622810597,3065.021667901991,3134.6571772927077,4027.8470789884254,2908.0244378708267
110,3521.8496687258958,3105.3610802652142,3008.633976056825,4476.312185889158,2900.6209622810597,3035.614305511566,3148.4739233974133,4026.526952234394,2908.0244378708267
111,3521.8496687258958,3100.691661968872,3008.633976056825,4476.312185889158,2900.6209622810597,3086.123744773024,3107.4412445047856,4026.4337416548497,2908.0244378708267
112,3521.8496687258958,3100.691661968872,3008.633976056825,4476.312185889158,2900.6209622810597,3080.375470426392,3041.4337303712373,4026.351802805436,2908.0244378708267
113,3521.8496687258958,3100.691661968872,3000.374929908433,4476.312185889158,2900.6209622810597,3048.785648309361,3051.3384769351032,4025.994297658788,2908.0244378708267
114,3521.8496687258958,3100.691661968872,3000.374929908433,4476.312185889158,2900.6209622810597,3020.582400877729,2995.106144613771,4025.9513113743615,2908.0244378708267
115,3521.8496687258958,3100.691661968872,3000.374929908433,4476.312185889158,2900.6209622810597,3022.1771098905715,3062.195248511827,4025.9387871999984,2908.008949457445
116,3521.8496687258958,3100.691661968872,3000.374929908433,4476.312185889158,2900.5082837250707,3028.7639453757,3002.628552200073,4025.894604385641,2908.008949457445
117,3521.8496687258958,3100.691661968872,2997.018102000981,4476.312185889158,2900.5082837250707,3030.247063444141,3035.4517605323563,4025.842604445645,2908.008949457445
118,3521.8496687258958,3100.691661968872,2997.018102000981,4476.312185889158,2900.5082837250707,3047.8487800654284,3030.973632041332,4025.7980072337705,2825.622417671863
119,3521.8496687258958,3100.691661968872,2997.018102000981,4476.312185889158,2900.378684972404,3003.219769171987,3119.4977702626206,4025.787329303329,2825.622417671863
120,3521.8496687258958,3100.691661968872,2987.739914191242,4476.312185889158,2900.378684972404,3010.67240925104,3138.229699559533,4025.709415161991,2824.0450714531057
121,3521.8496687258958,3100.691661968872,2987.739914191242,4476.312185889158,2900.373533985973,3021.7018051818613,3123.0406670270577,4025.571982602299,2824.0450714531057
122,3521.8496687258958,3100.691661968872,2973.9271800121887,4476.312185889158,2900.373533985973,3016.113212996327,3099.7664805785244,4025.5496749902704,2824.0450714531057
123,3521.8496687258958,3100.691661968872,2973.9271800121887,4476.312185889158,2900.373533985973,2994.363495113188,3071.6414361621946,4025.525106076489,2824.0450714531057
124,3521.8496687258958,3100.691661968872,2973.9271800121887,4476.312185889158,2900.3343550815966,2974.431261138381,3033.2117004424395,4025.5083632344695,2824.0450714531057
125,3521.8496687258958,3100.691661968872,2973.9271800121887,4476.312185889158,2900.3343550815966,2973.154626991529,3029.670381892942,4025.38518550492,2824.0450714531057
126,3521.8496687258958,3100.691661968872,2973.9271800121887,4476.312185889158,2900.293467931497,3060.752611298895,3045.900412786073,4025.357853708815,2824.0450714531057
127,3521.8496687258958,3092.6220005151667,2973.9271800121887,4476.312185889158,2900.293467931497,3011.496517944168,3042.4440520060007,4025.338864242104,2824.0450714531057
128,3521.8496687258958,3092.6220005151667,2973.9271800121887,4476.312185889158,2900.232395577513,3014.485051059572,3061.9111249838406,4025.289285618155,2824.0450714531057
129,3521.8496687258958,3092.6220005151667,2973.9271800121887,4476.312185889158,2900.232395577513,3012.8131271277,3039.210672782636,4025.263151661453,2824.0450714531057
130,3521.8496687258958,3092.6220005151667,2973.9271800121887,4476.312185889158,2900.212413720152,3013.1220542820347,3048.8784438198068,4025.255056476773,2824.0450714531057
131,3521.8496687258958,3092.6220005151667,2973.9271800121887,4476.312185889158,2900.208690031912,3017.204545607653,3025.2392910020158,4025.24870620833,2824.0450714531057
132,3521.8496687258958,3092.6220005151667,2973.9271800121887,4476.312185889158,2900.1763646775325,2966.3577680755698,3049.2715282665063,4025.2404764781695,2824.0450714531057
133,3521.8496687258958,3092.6220005151667,2973.9271800121887,4476.312185889158,2900.159299468816,2954.087693909672,3053.0913707139407,4025.119320057589,2824.0450714531057
134,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.1453514001205,2972.4626819771265,3081.047716559599,4025.0763224016337,2824.0450714531057
135,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.1453514001205,2948.337251405213,3069.7886845199023,4025.0506032076087,2824.0450714531057
136,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.1258721096256,2986.121291729298,3033.5436692260705,4024.8017304595496,2824.0450714531057
137,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.1238055998624,3010.9886109634926,3056.1062993085447,4024.7468580731984,2824.0450714531057
138,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.1238055998624,2990.386289474347,3068.072220114017,4024.673941506488,2824.0450714531057
139,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.102448034664,2994.815007625676,3019.3676547246155,4024.5574388435566,2824.0450714531057
140,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.102448034664,2951.676337378778,3038.9521363483664,4024.5014358022654,2824.0450714531057
141,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.083047834364,2954.0702648119104,3010.1446526414347,4024.4491160996463,2824.0450714531057
142,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.082766107649,2946.640260457005,3077.5962667709623,4024.4401357246857,2824.0450714531057
143,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.0483718540445,2945.8829916722725,3098.140157670859,4024.4321252582895,2824.0450714531057
144,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.0483718540445,2960.7015751860035,3021.8448639179387,4024.410249619988,2824.0450714531057
145,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.0483718540445,2971.070740671817,3052.8441263053382,4024.392415700487,2824.0450714531057
146,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.0483718540445,2963.0227075636035,3039.67011636153,4024.3754560836815,2824.0450714531057
147,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.0483718540445,2950.295145343115,3094.206925392582,4024.367067700681,2824.0450714531057
148,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.0483718540445,2960.3368738183544,3114.713558329592,4024.353253322646,2824.0450714531057
149,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.0431425191705,2955.325748711885,2966.7392623930555,4024.350620980872,2824.0450714531057
150,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.0371485511364,2980.8080566423555,2951.5302603592936,4024.3116295222703,2824.0450714531057
151,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.0332713033567,2938.9086339563883,2972.7557285648777,4024.092874173026,2824.0450714531057
152,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.0332713033567,2942.716491520422,2961.955967669576,4024.0630063027183,2824.0450714531057
153,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.0332713033567,2943.2995572001,2947.208710207704,4024.048350690883,2824.0450714531057
154,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.0332713033567,2944.1894451797416,2958.505604509299,4024.024796621406,2824.0450714531057
155,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.031970834832,2942.860344464642,2990.5624490569667,4024.0176113736006,2824.0450714531057
156,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.027684265041,2950.00772436142,2990.4503711803377,4023.986672066414,2824.0450714531057
157,3521.8496687258958,3092.6220005151667,2952.430270172988,4476.312185889158,2900.027684265041,2933.3312743250967,2995.4275209151715,4023.966015091385,2824.0450714531057
158,3521.8496687258958,3092.6220005151667,2952.0655584659503,4476.312185889158,2900.027684265041,2933.345963222331,3062.062145033808,4023.885973723872,2824.0450714531057
159,3521.8496687258958,3092.6220005151667,2952.0655584659503,4476.312185889158,2900.027684265041,2933.277174704285,3054.1057487398884,4023.855239694495,2824.0450714531057
160,3521.8496687258958,3092.6220005151667,2952.0655584659503,4476.312185889158,2900.027635648107,2947.481272066789,3025.3049352822336,4023.608119992226,2824.0450714531057
161,3521.8496687258958,3092.6220005151667,2952.0655584659503,4476.312185889158,2900.027635648107,2943.7178140684723,3050.611233277413,4023.5610420625994,2824.0450714531057
162,3521.8496687258958,3092.6220005151667,2952.0655584659503,4476.312185889158,2900.027635648107,2940.2768095833108,3022.837108691608,4023.472411713004,2824.0450714531057
163,3521.8496687258958,3092.6220005151667,2952.0655584659503,4476.312185889158,2900.027635648107,2944.97037985655,2989.718398576929,4023.462765934255,2824.0450714531057
164,3521.8496687258958,3092.6220005151667,2952.0655584659503,4476.312185889158,2900.022065829475,2943.621998980037,2989.738885860104,4023.442147791852,2824.0450714531057
165,3521.8496687258958,3092.6220005151667,2952.0655584659503,4476.312185889158,2900.019416136913,2933.291611503078,2987.2401603559133,4023.4213477651074,2824.0450714531057
166,3521.8496687258958,3092.6220005151667,2952.0655584659503,4476.312185889158,2900.018433646777,2938.081842472105,2985.126698108703,4023.3713475616746,2824.0450714531057
167,3521.8496687258958,3092.6220005151667,2952.0655584659503,4476.312185889158,2900.018433646777,2932.386806055225,3031.066538414556,4023.3497724269946,2824.0450714531057
168,3521.8496687258958,3092.6220005151667,2950.1567406313184,4476.312185889158,2900.018433646777,2929.3853799304998,3022.0467549772625,4023.247338186304,2824.0450714531057
169,3521.8496687258958,3092.6220005151667,2950.1567406313184,4476.312185889158,2900.0150746622803,2922.512882876247,3052.206457212168,4023.209129151488,2824.0450714531057
170,3521.8496687258958,3092.6220005151667,2950.1567406313184,4476.312185889158,2900.0150746622803,2923.06777108034,3011.243006824836,4023.16618868048,2824.0450714531057
171,3521.8496687258958,3092.6220005151667,2950.1567406313184,4476.312185889158,2900.014310536708,2915.03894166846,3011.52823092344,4023.152788315935,2824.0450714531057
172,3521.8496687258958,3092.6220005151667,2948.9375188796,4476.312185889158,2900.0106871800945,2923.5605395646044,2976.830654128305,4023.129859126463,2824.0450714531057
173,3521.8496687258958,3092.6220005151667,2948.9375188796,4476.312185889158,2900.0106871800945,2922.537631102747,3002.4111443968304,4023.102621717943,2824.0450714531057
174,3521.8496687258958,3092.6220005151667,2939.4042540215178,4476.312185889158,2900.0106871800945,2929.102326988238,3009.0417478354657,4023.092685328073,2824.0450714531057
175,3521.8496687258958,3092.6220005151667,2939.4042540215178,4476.312185889158,2900.0106871800945,2924.13063870062,2973.602872713142,4023.01297716096,2824.0450714531057
176,3521.8496687258958,3092.6220005151667,2932.030120571165,4476.312185889158,2900.0100873720626,2923.516578250162,2993.14151206164,4022.9880964171607,2824.0450714531057
