,HI_WOA,DHO,ChaoticWhale,ImprovedGA,OriginalGSKA,OriginalHGS,L_SHADE,BaseSMA,OriginalSMA,AdaptiveEO
0,4216.02474967147,4328.844250060594,3633.4754392103737,3471.986720911911,3866.004655224837,3340.5389473577475,3242.374037398055,3686.915261080022,3817.526884307737,2854.2105035814748
1,4066.950819554133,3954.231181938342,3207.8386506629035,2737.317760858672,3866.004655224837,3093.318914294511,3039.973734134937,4331.443755788732,5143.327352995013,2722.263901759027
2,4049.2142154054127,3071.109153055879,2989.3999774221083,2737.317760858672,3292.5998244941,3010.087594450382,3039.973734134937,3635.891371177121,5513.489628855117,2686.381087433461
3,3877.790127048354,2851.731274929597,2916.4999447802247,2737.317760858672,3292.5998244941,2971.146895825832,3039.973734134937,4037.072183931184,5062.419044928284,2675.3554143990027
4,3715.6958993278326,2680.2779049697074,2758.0110989268983,2668.070083768515,3178.4011682717496,2935.378499940064,2757.067843817414,3756.1498888010815,5289.364284776233,2656.199930515893
5,3683.728129606855,2630.370890977209,2617.6633633470287,2518.5373619220154,2825.756301836117,5805.112499994433,2757.067843817414,4238.573753379713,4341.894479863073,2623.8271550374534
6,3438.405926498619,2517.128961359839,2535.2453066012,2518.5373619220154,2822.124999623334,,2757.067843817414,3405.063315924262,4084.077345395907,2623.8140547127423
7,3438.405926498619,2488.598281506271,2522.40292694847,2509.99457038304,2822.124999623334,,2737.7715033056884,4332.529516972574,4515.235741157527,2623.7999280850945
8,3395.1404520887577,2437.4473627037864,,2509.99457038304,2582.050182542932,,2519.882009536535,4226.214366020702,4910.003402975481,2623.7863541691454
9,3395.1404520887577,2414.982342572887,,2509.99457038304,2582.050182542932,,2519.882009536535,4023.277124863074,4918.167409978581,2623.7681229695518
10,3395.1404520887577,2406.661566440165,,2509.99457038304,2581.751594128303,,2519.882009536535,3344.418137423549,4742.927922862471,2623.7358282812147
11,3395.1404520887577,2350.1211646575234,,2509.99457038304,2530.081736569104,,2519.882009536535,2885.9285294207207,4855.786509571499,2623.703257085751
12,3395.1404520887577,2350.0092734631385,,2509.99457038304,2530.081736569104,,2519.882009536535,2602.3336420214405,5102.172828868923,2623.6801023384405
13,3395.1404520887577,2349.727034482757,,2509.99457038304,2415.704912431522,,2519.882009536535,2577.098457682494,4544.53995679378,2623.629756405082
14,3395.1404520887577,2344.563919589415,,2509.99457038304,2415.704912431522,,2519.882009536535,2726.4357039853585,4416.092970701435,2616.6009329028184
15,3395.1404520887577,2336.671830628741,,2509.99457038304,2415.704912431522,,2443.7795400942045,2813.548555476348,4304.786164746309,2616.2310498383968
16,3395.1404520887577,2331.4725802892403,,2509.99457038304,2415.704912431522,,2443.7795400942045,3136.7019839431955,4112.687599651783,2616.164897838905
17,3395.1404520887577,2330.622490235004,,2509.99457038304,2415.704912431522,,2443.7795400942045,3023.2370091836774,4111.168073983901,2616.113307841504
18,2973.128395738768,2329.742336024841,,2509.99457038304,2367.174271914865,,2443.7795400942045,2984.416549074186,3630.11052142768,2616.1038785003648
19,2973.128395738768,2328.0862063401228,,2501.7611184650204,2361.323763134148,,2441.96261209868,2586.3605348732367,3485.5313096438163,2616.073475872315
20,2901.412397911036,2326.3237587477947,,2501.7611184650204,2361.323763134148,,2405.2467941451628,2653.20889121237,3817.411502815298,2616.004980850323
21,2901.412397911036,2324.401469814971,,2501.7611184650204,2361.323763134148,,2340.147257373974,2844.489550757353,3407.579737244984,2613.398553878992
